match_id,event_id,scout_name,team_num,match_num,auton_midline,auton_scored_high,auton_shot_high,auton_high_percent,auton_scored_low,auton_shot_low,auton_low_percent,auton_gears,auton_rotors,driver_skill,human_skill,defense_skill,shooter_range,bot_type,fuel_loading_method,high_balls_scored,high_balls_shot,high_balls_percent,low_balls_scored,low_balls_shot,low_balls_percent,gears_loading_method,gears_placed,gears_attempted,teleop_rotors,climb,comments
784,2,Leah,1640,71,yes,0,0,10,0,0,0,0,0,4,3,3,UNKNOWN,Stand-Alone,Autoloader,0,0,0,0,0,0,Human,2,4,3,yes,
785,2,Trey,834,72,yes,0,0,0,0,0,0,1,1,4,3,2,UNKNOWN,Gear,Human,0,0,0,0,0,0,UNKNOWN,4,4,4,yes,
786,2,Brianna,222,72,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Human,4,4,4,yes,
787,2,Leah,2539,72,yes,2,3,0,0,0,0,0,1,4,4,2,UNKNOWN,Stand-Alone,UNKNOWN,0,0,0,0,0,0,Human,3,5,4,yes,
788,2,Kevin,2590,72,yes,15,25,0,0,0,0,0,1,4,3,3,UNKNOWN,Stand-Alone,Floor,0,0,0,0,0,0,Floor,2,3,3,yes,
789,2,Grace,219,72,yes,0,0,0,0,0,0,1,1,4,5,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,3,yes,
790,2,Shawn,2729,72,yes,0,0,0,0,0,0,0,0,4,4,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,3,yes,
791,2,Trey,4575,73,yes,0,0,0,0,0,0,0,0,4,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,3,no,
792,2,Brianna,3142,73,yes,0,0,0,0,0,0,0,0,3,2,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,3,3,yes,Has difficulty placing gear; sub-par human player; had difficulty catching onto climber
793,2,Trey,4575,73,yes,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,3,yes,
794,2,Kevin S.,3929,73,yes,0,0,0,0,0,0,1,0,3,3,2,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,Human,3,4,3,yes,
795,2,Sean,103,73,yes,0,0,0,0,0,0,1,1,5,5,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,5,5,4,no,
796,2,Grace,5895,73,yes,0,0,0,0,0,0,0,0,4,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,0,yes,
797,2,Kevin,1923,74,yes,0,0,0,0,0,0,1,1,3,3,2,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Human,3,4,4,yes,
798,2,Leah,4285,74,yes,0,0,0,0,0,0,1,1,3,3,2,UNKNOWN,Stand-Alone,UNKNOWN,0,0,0,0,0,0,Human,4,4,3,yes,Could fall over
799,2,Sean,5401,74,yes,8,10,0,0,0,0,0,1,4,3,4,UNKNOWN,Stand-Alone,Autoloader,25,32,0,0,0,0,Human,3,4,4,yes,
800,2,Grace,203,74,yes,0,0,0,0,0,0,1,1,5,4,1,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Human,3,3,4,yes,
801,2,Brianna,11,74,yes,0,0,0,0,0,0,0,0,4,3,3,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Human,2,4,3,no,
802,2,Trey,293,74,yes,0,0,0,0,0,0,0,1,3,3,3,UNKNOWN,Stand-Alone,UNKNOWN,0,0,0,0,0,0,Human,2,2,3,yes,
803,2,Leah,3637,75,yes,0,0,0,0,0,0,1,1,4,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,3,3,4,yes,
804,2,Trey,708,75,yes,8,10,80,0,0,0,1,2,3,3,3,Key,Stand-Alone,Floor,13,27,0,0,0,0,Floor,3,3,4,yes,
805,2,Sean,316,75,yes,0,0,0,0,0,0,0,0,5,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,3,3,2,yes,
806,2,Kevin,5407,75,yes,0,0,0,0,0,0,0,0,2,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,3,3,2,yes,
807,2,Brianna,193,75,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Floor,4,4,4,no,Fast cycles
808,2,Grace,6226,75,yes,0,0,0,0,0,0,0,0,3,4,4,UNKNOWN,Defender,UNKNOWN,0,0,0,0,0,0,Human,0,2,2,yes,"Drove around randomly for first half of match, got a gear, dropped it in transportation"
809,2,Grace,747,76,no,0,0,0,0,0,0,0,0,5,3,3,UNKNOWN,Stand-Alone,UNKNOWN,0,0,80,0,0,0,Floor,5,5,3,yes,
810,2,Trey,75,76,yes,0,0,0,0,0,0,1,1,3,3,3,Close Launchpad,Stand-Alone,Floor,13,30,0,0,0,0,UNKNOWN,2,2,3,yes,
811,2,Leah,4637,76,yes,0,0,0,0,0,0,0,1,4,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,3,3,3,yes,
812,2,Sean,1403,76,yes,0,0,0,0,0,0,0,0,4,4,3,UNKNOWN,Gear,Human,0,0,0,0,0,0,Human,3,3,3,yes,
813,2,Kevin,223,76,yes,0,0,0,0,0,0,0,0,2,3,2,UNKNOWN,Stand-Alone,UNKNOWN,0,0,0,0,0,0,Human,2,2,0,yes,
814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,2,Brianna,555,77,yes,0,0,0,0,0,0,1,1,4,5,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,4,yes,
816,2,Leah,3974,77,yes,0,0,0,0,0,0,1,1,4,4,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,4,4,4,yes,
817,2,Sean,816,77,yes,0,0,0,0,0,0,1,1,4,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,4,yes,
818,2,Grace,25,77,yes,0,0,0,0,0,0,0,0,3,3,2,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Human,3,3,4,yes,
819,2,Trey,341,77,yes,0,0,0,0,0,0,0,1,5,5,5,Close Launchpad,Stand-Alone,Floor,0,0,0,0,0,0,Human,3,5,4,yes,
820,2,Kevin,4342,77,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Stand-Alone,Floor,0,0,0,0,0,0,Human,4,4,4,yes,
821,2,Brianna,1495,78,yes,0,0,0,0,0,0,1,1,2,5,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,2,3,yes,
822,2,Trey,1370,78,yes,0,0,0,0,0,0,1,1,3,3,2,Key,Stand-Alone,Floor,2,4,50,0,0,0,Human,2,2,3,yes,
823,2,Leah,1391,78,yes,5,20,0,0,0,0,1,1,4,4,2,Close Launchpad,Stand-Alone,Autoloader,0,0,0,0,0,0,Floor,5,5,3,no,
824,2,Kevin,1676,78,yes,0,0,0,0,0,0,1,1,2,3,3,UNKNOWN,Stand-Alone,UNKNOWN,0,0,0,0,0,0,Human,2,2,4,yes,
825,2,Grace,1279,78,yes,0,0,0,0,0,0,0,1,5,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,4,yes,
826,2,Sean,1807,78,yes,0,0,0,0,0,0,1,1,4,4,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,4,yes,
827,2,Leah,2607,79,yes,0,0,0,0,0,0,0,0,4,4,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,5,5,4,yes,
828,2,Brianna,5420,79,yes,0,0,0,0,0,0,0,0,4,4,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,4,yes,
829,2,,0,0,yes,0,0,0,0,0,0,0,0,3,3,2,UNKNOWN,Gear,Floor,0,0,0,0,0,0,UNKNOWN,4,4,4,yes,Average gear cycle time
830,2,Grace,56,79,yes,0,0,0,0,0,0,0,0,5,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,4,0,yes,Gear can easily be knocked out by defenders
831,2,Sean,3314,78,yes,0,0,0,0,0,0,1,1,4,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,3,no,
832,2,Cole,102,79,yes,0,0,0,0,0,0,0,0,4,3,3,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Human,4,4,4,yes,
833,2,Leah,303,80,yes,0,0,0,0,0,0,1,1,4,4,4,UNKNOWN,Gear,Floor,3,10,0,0,0,0,Human,3,3,4,yes,
834,2,Adit,433,80,yes,0,0,0,0,0,0,1,1,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,3,yes,Lost communication 1/3 into match; regained comm. 15 secs later; HP is average (some miscommunication); lost comm. 2/3 way into match & regained comm. 2 secs later
835,2,Brianna,4750,80,yes,0,0,0,0,0,0,0,1,4,4,4,Key,Gear,Floor,3,5,0,0,0,0,Human,4,4,4,yes,
836,2,Sean,1257,80,yes,0,0,0,0,0,0,1,1,5,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,5,5,3,yes,
837,2,Cole,365,80,yes,8,10,80,0,0,0,1,1,4,3,3,Key,Stand-Alone,Autoloader,0,0,0,0,0,0,Human,3,5,4,yes,Had trouble reliably putting gears on
838,2,Grace,2458,80,yes,0,0,0,0,0,0,0,0,5,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,5,5,0,yes,Fast cycle time; started with a gear in auto but did not use it
839,2,Adit,4285,81,yes,0,0,0,0,0,0,1,1,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,3,yes,"Above average speed, quick gear intake"
840,2,Cole,222,81,yes,0,0,0,0,0,0,1,2,4,3,3,UNKNOWN,Stand-Alone,UNKNOWN,0,0,0,0,0,0,Human,3,3,4,yes,
841,2,Sean,75,81,no,0,0,0,0,0,0,0,1,4,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,4,4,3,yes,
842,2,Grace,834,81,yes,0,0,0,0,0,0,0,1,4,3,1,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,8,3,yes,
843,2,Leah,708,81,yes,3,10,30,0,0,0,1,1,4,4,2,Key,Stand-Alone,Autoloader,9,20,0,0,0,0,Floor,3,3,4,yes,Shooting position also 'field'
844,2,Brianna,5181,81,yes,0,0,0,0,0,0,1,1,3,3,4,UNKNOWN,Defender,Floor,0,0,0,0,0,0,Human,3,3,4,yes,
845,2,Adit,5407,82,yes,0,0,0,0,0,0,1,1,3,3,1,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,2,3,4,yes,Side gear auto worked; average gear cycle speed
846,2,Leah,25,82,yes,0,0,0,0,0,0,1,1,4,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,3,yes,
847,2,Sean,1923,82,yes,0,0,0,0,0,0,1,1,4,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,4,yes,
848,2,Brianna,1403,82,yes,0,0,0,0,0,0,1,1,4,3,4,UNKNOWN,Defender,Floor,0,0,0,0,0,0,Human,0,0,3,yes,Played defense entire match
849,2,Grace,223,82,yes,0,0,0,0,0,0,1,1,4,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,4,yes,
850,2,David,2729,82,yes,0,0,0,0,0,0,1,0,4,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,UNKNOWN,3,3,1,yes,Very slow climb; fast loop
851,2,Adit,6226,83,yes,0,0,0,0,0,0,0,0,3,3,4,UNKNOWN,Defender,UNKNOWN,0,0,0,0,0,0,Human,0,1,3,yes,
852,2,Cole,103,83,yes,1,7,0,0,0,0,1,1,4,4,4,Far Launchpad,Stand-Alone,Autoloader,0,0,0,0,0,0,Human,2,2,2,yes,Cannot get gears when there are balls in front of the gears
853,2,Sean,1640,83,no,0,0,0,0,0,0,0,0,4,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,5,5,3,yes,
854,2,Leah,1370,83,yes,0,0,0,0,0,0,0,1,2,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,2,2,yes,Balls  are under the robot
855,2,Grace,225,83,yes,23,26,0,0,0,0,0,0,5,4,3,Close Launchpad,Stand-Alone,Autoloader,51,55,0,0,0,0,Human,2,3,3,yes,
856,2,Brianna,2539,83,yes,0,0,0,0,0,0,1,1,4,4,4,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Human,0,0,2,yes,Human player missed 3 times; okay defense
857,2,Brianna,3974,84,yes,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,7,7,3,no,
858,2,Leah,1495,84,yes,0,0,0,0,0,0,0,0,4,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,3,yes,
859,2,Cole,1218,84,no,5,10,0,0,0,0,0,0,4,3,4,Far Launchpad,Stand-Alone,Floor,0,0,0,0,0,0,Floor,0,0,3,no,Disabled during climb; handed off 3 gears to 3974; lost comms. near end of match
860,2,Grace,1807,84,yes,0,0,0,0,0,0,0,0,5,4,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,6,6,3,yes,
861,2,Adit,293,84,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,3,yes,Activated autoloader to impede the other alliance's progress; took some time to score gear; took 3 seconds to line up [idk what word this is]
862,2,Sean,3142,84,yes,0,0,0,0,0,0,0,1,4,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,3,3,yes,
863,2,Adit,3929,85,yes,0,0,0,0,0,0,0,1,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,3,yes,
864,2,Brianna,219,85,yes,0,0,0,0,0,0,1,1,4,4,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,4,yes,Slow hang
865,2,Leah,4637,85,yes,0,0,0,0,0,0,1,1,4,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,UNKNOWN,5,5,4,yes,
866,2,Grace,272,85,yes,0,0,0,0,0,0,1,1,5,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,3,3,3,yes,
867,2,Cole,303,85,yes,0,0,0,0,0,0,1,1,4,3,3,Key,Gear,Autoloader,0,0,0,0,0,0,Human,3,3,4,yes,
868,2,Brianna,2590,86,yes,0,0,0,0,0,0,1,1,3,5,3,UNKNOWN,Gear,Floor,5,13,0,0,0,0,Floor,4,4,4,yes,Fast cycles
869,2,Grace,816,86,yes,0,0,0,0,0,0,0,1,5,3,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,3,no,
870,2,Leah,5401,86,yes,0,0,0,0,0,0,0,0,4,2,2,Key,Shooter,Floor,0,0,50,0,0,0,Human,5,5,4,yes,
871,2,Adit,555,86,yes,0,0,0,0,0,0,0,1,2,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,4,3,yes,
872,2,Cole,433,86,yes,0,0,0,0,0,0,1,1,4,2,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,1,3,yes,Died for a brief period after collision died again and died for a third time
873,2,Trey,747,86,yes,0,0,0,0,0,0,1,1,3,2,3,UNKNOWN,Stand-Alone,Autoloader,0,0,0,0,0,0,Human,3,3,3,yes,
874,2,Grace,1257,87,yes,0,0,0,0,0,0,1,0,5,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,4,3,yes,
875,2,Ethan,486,87,no,0,0,0,0,0,0,0,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,4,4,4,yes,
876,2,Trey,1279,86,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,4,yes,
877,2,Adit,56,87,yes,0,0,0,0,0,0,0,0,3,3,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,0,1,3,yes,Switched to def 1/3 way into the match
878,2,Cole,203,87,yes,0,0,0,0,0,0,0,1,2,3,3,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Human,3,3,4,no,
879,2,Brianna,316,87,yes,0,0,0,0,0,0,1,1,4,4,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,3,3,4,yes,
880,2,Brianna,3637,88,yes,0,0,0,0,0,0,1,1,4,4,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,4,yes,
881,2,Grace,4575,88,no,0,0,80,0,0,0,0,0,3,3,3,UNKNOWN,Defender,UNKNOWN,0,0,0,0,0,0,Human,1,2,4,yes,Gear got stuck
882,2,Trey,4342,88,yes,0,0,0,0,0,0,1,1,3,3,2,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Human,2,2,4,yes,
883,2,Ethan,365,88,yes,0,0,0,0,0,0,1,1,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,4,yes,
884,2,David,2607,88,yes,0,0,0,0,0,0,0,1,4,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,4,yes,
885,2,Adit,102,88,yes,0,0,0,0,0,0,0,1,2,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,0,1,3,no,Lack of communication between station and HP slow hang
886,2,Ethan,11,89,yes,0,0,0,0,0,0,0,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,UNKNOWN,3,4,3,yes,
887,2,David,4750,89,yes,0,0,0,0,0,0,0,0,4,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,0,yes,
888,2,Adit,341,89,yes,5,20,0,0,0,0,0,0,5,5,3,UNKNOWN,Stand-Alone,Floor,0,0,0,9,17,0,Human,4,4,3,yes,
889,2,Brianna,3314,89,yes,3,10,0,0,0,0,0,0,4,4,4,UNKNOWN,Gear,UNKNOWN,0,0,25,0,0,0,UNKNOWN,2,2,3,yes,
890,2,Trey,1391,89,yes,0,0,0,0,0,0,0,0,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,3,yes,
891,2,Grace,2600,89,yes,0,0,0,0,0,0,0,0,2,3,1,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,3,3,yes,
892,2,,0,0,yes,0,0,0,0,0,0,0,0,1,1,1,UNKNOWN,Gear,Human,0,0,0,0,0,0,Human,0,0,0,yes,
893,2,Brianna,5420,90,yes,0,0,0,0,0,0,0,1,4,4,4,UNKNOWN,Gear,Human,0,0,0,0,0,0,Human,2,2,3,yes,
894,2,Adit,1712,90,yes,0,0,0,0,0,0,0,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,4,yes,
895,2,David,2458,90,yes,0,0,0,0,0,0,1,1,3,3,2,UNKNOWN,Defender,UNKNOWN,0,0,0,0,0,0,Floor,1,1,3,yes,
896,2,Trey,193,90,yes,0,0,0,0,0,0,0,1,3,3,1,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,3,4,yes,
897,2,Ethan,5895,90,yes,6,6,0,0,0,0,0,1,3,3,3,Key,Stand-Alone,Human,0,0,0,0,0,0,Human,1,1,3,yes,
898,2,Grace,1676,90,yes,0,0,0,0,0,0,1,1,5,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,4,yes,
899,2,Grace,816,91,yes,0,0,0,0,0,0,1,0,4,3,4,UNKNOWN,Defender,UNKNOWN,0,0,0,0,0,0,Human,3,4,0,no,Rope snapped
900,2,Trey,103,91,yes,7,10,0,0,0,0,0,0,4,3,2,Far Launchpad,Shooter,Floor,0,0,0,0,0,0,Human,2,2,3,yes,
901,2,Adit,5407,91,yes,0,0,0,0,0,0,1,2,2,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,1,1,3,no,1218 shut 5407 down with their defense
902,2,Brianna,4285,91,yes,0,0,0,0,0,0,1,1,3,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,3,yes,
903,2,Ethan,1218,91,yes,0,0,0,0,0,0,0,1,5,3,5,UNKNOWN,Defender,UNKNOWN,0,0,0,0,0,0,Floor,1,1,3,yes,
904,2,David,747,91,yes,3,10,0,0,0,0,0,1,4,3,3,Key,Stand-Alone,UNKNOWN,16,60,0,0,0,0,Human,3,3,3,yes,
905,2,Grace,555,92,yes,0,0,0,0,0,0,0,0,4,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,3,yes,
906,2,David,2539,92,yes,0,0,0,0,0,0,0,1,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,4,yes,
907,2,Adit,708,92,no,0,0,0,0,0,0,0,0,4,3,2,UNKNOWN,Gear,Floor,0,0,80,0,0,0,Floor,4,5,3,yes,
908,2,Cole,1495,92,yes,0,0,0,0,0,0,0,0,2,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,3,3,no,Top heavy
909,2,Ethan,303,92,yes,0,0,0,0,0,0,1,1,3,3,3,Key,Stand-Alone,Floor,6,9,0,0,0,0,Human,4,4,4,yes,
910,2,Brianna,1257,93,yes,0,0,0,0,0,0,1,1,5,4,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,4,yes,
911,2,Grace,3929,93,yes,0,0,0,0,0,0,0,1,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,4,3,yes,
912,2,Ethan,102,93,yes,0,0,0,0,0,0,0,1,4,3,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,UNKNOWN,4,4,4,yes,Quick cycles
913,2,Adit,5181,93,yes,0,0,0,0,0,0,1,1,3,4,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,3,no,
914,2,Trey,6226,93,yes,0,0,0,0,0,0,0,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,3,yes,
915,2,David,5401,93,yes,4,4,0,0,0,0,0,0,4,3,3,Key,Stand-Alone,Autoloader,22,35,0,0,0,0,Human,3,3,3,no,Very fast but broke down
916,2,Brianna,222,94,yes,0,0,0,0,0,0,1,1,3,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,4,yes,
917,2,Ethan,2600,94,yes,0,0,0,0,0,0,0,1,2,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,UNKNOWN,4,4,4,yes,
918,2,Trey,341,94,yes,2,10,0,0,0,0,0,1,5,5,5,Close Launchpad,Stand-Alone,Floor,0,0,0,0,0,0,Human,4,4,4,yes,
919,2,David,316,94,yes,0,0,0,0,0,0,1,0,4,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,1,yes,
920,2,Adit,293,94,yes,0,0,0,0,0,0,1,1,4,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,4,no,
921,2,Grace,433,94,yes,0,0,0,0,0,0,1,1,5,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,4,no,
922,2,Ethan C,2729,95,yes,0,0,0,0,0,0,1,1,2,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,4,yes,could have done 5 gears but all rotors were spinning
923,2,Jack S,225,95,yes,10,10,100,0,0,0,0,0,4,4,4,UNKNOWN,Shooter,UNKNOWN,16,20,80,0,0,0,UNKNOWN,4,4,4,yes,GOOD
924,2,Sanjna,2458,95,no,0,0,0,0,0,0,0,0,4,3,1,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,2,2,4,yes,tried to score a gear during auton but didnt get it
925,2,Joseph,3637,95,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,2,3,4,yes,climb = 4-5 secs / can pick up gear even if dropped
926,2,Sanjit,11,95,no,0,0,0,0,0,0,0,0,5,1,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,7,7,0,no,the pilor gorgot to put the rope down for them..
927,2,Ethan,2590,96,yes,0,0,0,0,0,0,0,1,2,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,4,yes,slow robot
928,2,Jack,1676,96,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,0,no,they lost it gg
929,2,Jack,1712,97,no,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,0,yes,
930,2,Ethan,5420,97,yes,0,0,0,0,0,0,0,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,UNKNOWN,4,4,4,yes,11 sec hang -
931,2,Jason,75,97,no,0,0,0,0,0,0,1,1,5,5,5,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,5,5,4,yes,soooo good
932,2,Jason,203,96,yes,0,0,0,0,0,0,0,1,5,5,4,UNKNOWN,Gear,Autoloader,0,0,0,0,0,0,Human,5,5,4,yes,4 sec climb - so fast / smooth with gear
933,2,Jason,486,95,no,0,0,0,0,0,0,1,1,4,3,3,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Floor,3,3,4,no,stable gear manip. / tried to hang but didnt go all the way up
934,2,Sanjit,1370,97,no,0,0,0,0,0,0,0,0,2,4,1,Key,Stand-Alone,Autoloader,0,0,20,0,0,0,Human,2,2,2,yes,driver seems confused
935,2,Joseph,25,96,yes,0,0,0,0,0,0,1,1,4,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,4,3,yes,4 sec hang
936,2,Joseph,3974,97,yes,0,0,0,0,0,0,1,1,5,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,5,4,yes,2 sec hang - nice drive system / very effective gear
937,2,Ethan,56,98,yes,0,0,0,0,0,0,1,1,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,3,yes,really fast / not sure if they got more than 3 gears
938,2,Jack,4637,98,yes,0,0,0,0,0,0,0,0,2,2,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,3,yes,
939,2,Sanjna,1807,98,yes,0,0,0,0,0,0,1,1,3,3,1,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,2,3,yes,13 sec climb
940,2,Jason,1403,98,no,0,0,0,0,0,0,0,0,5,4,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,1,3,no,stopped in the middle of the match
941,2,Sanjit,193,98,yes,0,0,0,0,0,0,1,1,4,5,2,UNKNOWN,Gear,Floor,0,0,0,0,0,0,UNKNOWN,2,2,3,yes,7 sec climb - nice gear system
942,2,Joseph,1391,98,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,4,4,3,no,
